boat_id;x;y;width;height;timestamp
Boat 5;59;736;137;76;22.989633333333334
Boat 5;200;711;97;75;22.989633333333334
Boat 5;157;604;128;40;22.989633333333334
Boat 5;187;606;68;23;22.989633333333334
Boat 1;0;972;62;95;0.0
Boat 2;26;874;159;96;0.0
Boat 3;140;847;75;37;0.0
Boat 4;142;852;41;32;0.0
Boat 5;133;771;177;66;0.0
Boat 6;221;772;64;25;0.0
Boat 7;350;744;168;65;0.0
Boat 8;56;690;119;64;0.0
Boat 9;0;427;80;24;0.0
Boat 9;0;972;62;95;23.023
Boat 9;26;874;159;96;23.023
Boat 9;140;847;75;37;23.023
Boat 9;142;852;41;32;23.023
Boat 9;133;771;177;66;23.023
Boat 9;221;772;64;25;23.023
Boat 9;350;744;168;65;23.023
Boat 9;56;690;119;64;23.023
Boat 9;0;427;80;24;23.023
Boat 1;55;1003;95;77;0.0
Boat 2;0;998;63;43;0.0
Boat 3;11;1014;25;25;0.0
Boat 4;87;853;188;137;0.0
Boat 5;0;849;70;79;0.0
Boat 6;115;836;105;58;0.0
Boat 7;0;601;163;59;0.0
Boat 8;996;572;73;75;0.0
Boat 9;696;469;127;41;0.0
Boat 10;752;473;64;19;0.0
Boat 10;55;1003;95;77;23.056366666666666
Boat 10;0;998;63;43;23.056366666666666
Boat 10;11;1014;25;25;23.056366666666666
Boat 10;87;853;188;137;23.056366666666666
Boat 10;0;849;70;79;23.056366666666666
Boat 10;115;836;105;58;23.056366666666666
Boat 10;0;601;163;59;23.056366666666666
Boat 10;996;572;73;75;23.056366666666666
Boat 10;696;469;127;41;23.056366666666666
Boat 10;752;473;64;19;23.056366666666666
Boat 1;0;973;73;95;0.0
Boat 2;0;849;137;68;0.0
Boat 3;115;484;153;49;0.0
Boat 4;135;510;71;20;0.0
Boat 4;0;973;73;95;23.089733333333335
Boat 4;0;849;137;68;23.089733333333335
Boat 4;115;484;153;49;23.089733333333335
Boat 4;135;510;71;20;23.089733333333335
Boat 1;42;1043;47;34;0.0
Boat 2;415;1017;60;48;0.0
Boat 3;12;927;139;144;0.0
Boat 4;96;917;78;52;0.0
Boat 5;128;929;24;26;0.0
Boat 6;0;771;211;66;0.0
Boat 7;0;629;129;130;0.0
Boat 8;0;565;131;64;0.0
Boat 9;17;524;322;72;0.0
Boat 9;42;1043;47;34;23.1231
Boat 9;415;1017;60;48;23.1231
Boat 9;12;927;139;144;23.1231
Boat 9;96;917;78;52;23.1231
Boat 9;128;929;24;26;23.1231
Boat 9;0;771;211;66;23.1231
Boat 9;0;629;129;130;23.1231
Boat 9;0;565;131;64;23.1231
Boat 9;17;524;322;72;23.1231
Boat 1;108;997;73;60;0.0
Boat 2;0;970;61;90;0.0
Boat 3;214;924;93;54;0.0
Boat 4;257;817;82;38;0.0
Boat 5;34;715;130;61;0.0
Boat 6;205;678;111;77;0.0
Boat 7;129;666;155;73;0.0
Boat 8;11;648;118;52;0.0
Boat 9;95;599;66;26;0.0
Boat 10;44;549;185;48;0.0
Boat 11;60;565;69;27;0.0
Boat 11;108;997;73;60;23.156466666666667
Boat 11;0;970;61;90;23.156466666666667
Boat 11;214;924;93;54;23.156466666666667
Boat 11;257;817;82;38;23.156466666666667
Boat 11;34;715;130;61;23.156466666666667
Boat 11;205;678;111;77;23.156466666666667
Boat 11;129;666;155;73;23.156466666666667
Boat 11;11;648;118;52;23.156466666666667
Boat 11;95;599;66;26;23.156466666666667
Boat 11;44;549;185;48;23.156466666666667
Boat 11;60;565;69;27;23.156466666666667
Boat 1;0;983;56;86;0.0
Boat 2;217;918;80;67;0.0
Boat 3;44;793;35;31;0.0
Boat 4;123;734;93;73;0.0
Boat 5;155;755;53;29;0.0
Boat 6;147;608;78;26;0.0
Boat 7;168;612;46;22;0.0
Boat 8;56;566;226;70;0.0
Boat 8;0;983;56;86;23.189833333333333
Boat 8;217;918;80;67;23.189833333333333
Boat 8;44;793;35;31;23.189833333333333
Boat 8;123;734;93;73;23.189833333333333
Boat 8;155;755;53;29;23.189833333333333
Boat 8;147;608;78;26;23.189833333333333
Boat 8;168;612;46;22;23.189833333333333
Boat 8;56;566;226;70;23.189833333333333
Boat 1;0;1002;93;68;0.0
Boat 2;49;941;126;74;0.0
Boat 3;50;880;63;49;0.0
Boat 4;95;844;102;49;0.0
Boat 5;28;768;60;44;0.0
Boat 6;62;763;236;100;0.0
Boat 7;218;743;64;39;0.0
Boat 8;43;731;215;68;0.0
Boat 8;0;1002;93;68;23.223200000000002
Boat 8;49;941;126;74;23.223200000000002
Boat 8;50;880;63;49;23.223200000000002
Boat 8;95;844;102;49;23.223200000000002
Boat 8;28;768;60;44;23.223200000000002
Boat 8;62;763;236;100;23.223200000000002
Boat 8;218;743;64;39;23.223200000000002
Boat 8;43;731;215;68;23.223200000000002
Boat 1;80;980;42;63;0.0
Boat 2;13;941;59;124;0.0
Boat 3;97;743;177;100;0.0
Boat 4;50;721;54;48;0.0
Boat 5;0;662;173;62;0.0
Boat 5;80;980;42;63;23.256566666666668
Boat 5;13;941;59;124;23.256566666666668
Boat 5;97;743;177;100;23.256566666666668
Boat 5;50;721;54;48;23.256566666666668
Boat 5;0;662;173;62;23.256566666666668
Boat 1;99;1007;100;64;0.0
Boat 2;113;830;84;62;0.0
Boat 3;252;762;146;87;0.0
Boat 4;29;761;111;51;0.0
Boat 5;92;738;135;85;0.0
Boat 6;43;623;250;117;0.0
Boat 7;0;590;70;53;0.0
Boat 8;212;584;174;74;0.0
Boat 9;46;552;196;78;0.0
Boat 9;99;1007;100;64;23.289933333333334
Boat 9;113;830;84;62;23.289933333333334
Boat 9;252;762;146;87;23.289933333333334
Boat 9;29;761;111;51;23.289933333333334
Boat 9;92;738;135;85;23.289933333333334
Boat 9;43;623;250;117;23.289933333333334
Boat 9;0;590;70;53;23.289933333333334
Boat 9;212;584;174;74;23.289933333333334
Boat 9;46;552;196;78;23.289933333333334
Boat 1;45;1023;97;57;0.0
Boat 2;124;1003;77;58;0.0
Boat 3;146;1004;30;28;0.0
Boat 4;0;989;102;91;0.0
Boat 5;212;881;84;40;0.0
Boat 6;0;875;43;31;0.0
Boat 7;87;802;141;83;0.0
Boat 8;356;745;240;103;0.0
Boat 9;9;625;262;73;0.0
Boat 10;66;399;91;25;0.0
Boat 11;87;399;69;19;0.0
Boat 11;45;1023;97;57;23.3233
Boat 11;124;1003;77;58;23.3233
Boat 11;146;1004;30;28;23.3233
Boat 11;0;989;102;91;23.3233
Boat 11;212;881;84;40;23.3233
Boat 11;0;875;43;31;23.3233
Boat 11;87;802;141;83;23.3233
Boat 11;356;745;240;103;23.3233
Boat 11;9;625;262;73;23.3233
Boat 11;66;399;91;25;23.3233
Boat 11;87;399;69;19;23.3233
Boat 1;53;978;68;37;0.0
Boat 2;210;921;131;68;0.0
Boat 3;352;774;125;88;0.0
Boat 4;24;768;198;165;0.0
Boat 5;121;839;40;30;0.0
Boat 6;90;831;59;39;0.0
Boat 7;36;763;97;63;0.0
Boat 8;106;762;96;31;0.0
Boat 9;3;688;151;70;0.0
Boat 10;17;606;140;71;0.0
Boat 11;228;604;80;20;0.0
Boat 12;741;484;62;35;0.0
Boat 13;744;496;55;16;0.0
Boat 13;53;978;68;37;23.356666666666666
Boat 13;210;921;131;68;23.356666666666666
Boat 13;352;774;125;88;23.356666666666666
Boat 13;24;768;198;165;23.356666666666666
Boat 13;121;839;40;30;23.356666666666666
Boat 13;90;831;59;39;23.356666666666666
Boat 13;36;763;97;63;23.356666666666666
Boat 13;106;762;96;31;23.356666666666666
Boat 13;3;688;151;70;23.356666666666666
Boat 13;17;606;140;71;23.356666666666666
Boat 13;228;604;80;20;23.356666666666666
Boat 13;741;484;62;35;23.356666666666666
Boat 13;744;496;55;16;23.356666666666666
Boat 1;225;1018;82;62;0.0
Boat 2;101;973;129;104;0.0
Boat 3;119;1031;28;31;0.0
Boat 4;52;856;95;69;0.0
Boat 5;119;832;98;85;0.0
Boat 6;0;779;89;91;0.0
Boat 7;363;750;235;100;0.0
Boat 8;235;665;215;66;0.0
Boat 9;83;632;140;39;0.0
Boat 10;112;598;193;36;0.0
Boat 11;306;543;106;44;0.0
Boat 12;339;548;62;17;0.0
Boat 12;225;1018;82;62;23.390033333333335
Boat 12;101;973;129;104;23.390033333333335
Boat 12;119;1031;28;31;23.390033333333335
Boat 12;52;856;95;69;23.390033333333335
Boat 12;119;832;98;85;23.390033333333335
Boat 12;0;779;89;91;23.390033333333335
Boat 12;363;750;235;100;23.390033333333335
Boat 12;235;665;215;66;23.390033333333335
Boat 12;83;632;140;39;23.390033333333335
Boat 12;112;598;193;36;23.390033333333335
Boat 12;306;543;106;44;23.390033333333335
Boat 12;339;548;62;17;23.390033333333335
Boat 1;42;897;117;136;0.0
Boat 2;400;882;108;48;0.0
Boat 3;63;859;98;68;0.0
Boat 4;154;707;241;98;0.0
Boat 5;40;696;174;62;0.0
Boat 6;0;600;105;54;0.0
Boat 7;548;561;96;32;0.0
Boat 8;295;553;165;34;0.0
Boat 8;42;897;117;136;23.4234
Boat 8;400;882;108;48;23.4234
Boat 8;63;859;98;68;23.4234
Boat 8;154;707;241;98;23.4234
Boat 8;40;696;174;62;23.4234
Boat 8;0;600;105;54;23.4234
Boat 8;548;561;96;32;23.4234
Boat 8;295;553;165;34;23.4234
Boat 1;89;1018;87;62;0.0
Boat 2;13;878;175;197;0.0
Boat 3;97;913;40;29;0.0
Boat 4;0;769;71;36;0.0
Boat 5;96;744;130;50;0.0
Boat 6;27;685;132;53;0.0
Boat 7;78;707;50;20;0.0
Boat 8;15;502;150;80;0.0
Boat 9;929;340;70;24;0.0
Boat 9;89;1018;87;62;23.456766666666667
Boat 9;13;878;175;197;23.456766666666667
Boat 9;97;913;40;29;23.456766666666667
Boat 9;0;769;71;36;23.456766666666667
Boat 9;96;744;130;50;23.456766666666667
Boat 9;27;685;132;53;23.456766666666667
Boat 9;78;707;50;20;23.456766666666667
Boat 9;15;502;150;80;23.456766666666667
Boat 9;929;340;70;24;23.456766666666667
Boat 1;140;982;74;80;0.0
Boat 2;106;798;183;64;0.0
Boat 3;0;578;151;54;0.0
Boat 3;140;982;74;80;23.490133333333333
Boat 3;106;798;183;64;23.490133333333333
Boat 3;0;578;151;54;23.490133333333333
Boat 1;66;1011;74;65;0.0
Boat 2;65;942;109;55;0.0
Boat 3;126;893;62;57;0.0
Boat 4;122;794;103;58;0.0
Boat 5;208;749;63;33;0.0
Boat 6;194;740;213;64;0.0
Boat 7;52;635;175;60;0.0
Boat 8;79;561;169;85;0.0
Boat 9;452;486;69;16;0.0
Boat 10;523;450;124;28;0.0
Boat 11;523;452;84;25;0.0
Boat 11;66;1011;74;65;23.523500000000002
Boat 11;65;942;109;55;23.523500000000002
Boat 11;126;893;62;57;23.523500000000002
Boat 11;122;794;103;58;23.523500000000002
Boat 11;208;749;63;33;23.523500000000002
Boat 11;194;740;213;64;23.523500000000002
Boat 11;52;635;175;60;23.523500000000002
Boat 11;79;561;169;85;23.523500000000002
Boat 11;452;486;69;16;23.523500000000002
Boat 11;523;450;124;28;23.523500000000002
Boat 11;523;452;84;25;23.523500000000002
Boat 1;22;759;122;75;0.0
Boat 2;289;729;141;52;0.0
Boat 3;35;721;106;42;0.0
Boat 4;88;635;139;54;0.0
Boat 5;0;519;156;51;0.0
Boat 5;22;759;122;75;23.556866666666668
Boat 5;289;729;141;52;23.556866666666668
Boat 5;35;721;106;42;23.556866666666668
Boat 5;88;635;139;54;23.556866666666668
Boat 5;0;519;156;51;23.556866666666668
Boat 1;105;1027;34;41;0.0
Boat 2;110;1027;29;34;0.0
Boat 3;58;904;202;120;0.0
Boat 4;23;794;49;50;0.0
Boat 5;67;761;95;60;0.0
Boat 6;142;757;73;30;0.0
Boat 7;74;659;90;42;0.0
Boat 8;0;583;130;60;0.0
Boat 9;23;619;44;21;0.0
Boat 9;105;1027;34;41;23.590233333333334
Boat 9;110;1027;29;34;23.590233333333334
Boat 9;58;904;202;120;23.590233333333334
Boat 9;23;794;49;50;23.590233333333334
Boat 9;67;761;95;60;23.590233333333334
Boat 9;142;757;73;30;23.590233333333334
Boat 9;74;659;90;42;23.590233333333334
Boat 9;0;583;130;60;23.590233333333334
Boat 9;23;619;44;21;23.590233333333334
Boat 1;74;936;76;114;0.0
Boat 2;117;843;134;64;0.0
Boat 3;151;856;67;36;0.0
Boat 4;54;809;141;90;0.0
Boat 5;0;644;184;61;0.0
Boat 6;0;581;75;31;0.0
Boat 7;18;578;228;78;0.0
Boat 8;19;421;123;35;0.0
Boat 8;74;936;76;114;23.6236
Boat 8;117;843;134;64;23.6236
Boat 8;151;856;67;36;23.6236
Boat 8;54;809;141;90;23.6236
Boat 8;0;644;184;61;23.6236
Boat 8;0;581;75;31;23.6236
Boat 8;18;578;228;78;23.6236
Boat 8;19;421;123;35;23.6236
Boat 1;0;1002;124;78;0.0
Boat 2;96;963;69;65;0.0
Boat 3;18;767;123;75;0.0
Boat 4;179;716;197;83;0.0
Boat 5;408;666;70;29;0.0
Boat 6;2;627;268;119;0.0
Boat 7;0;598;160;74;0.0
Boat 8;18;634;72;33;0.0
Boat 8;0;1002;124;78;23.656966666666666
Boat 8;96;963;69;65;23.656966666666666
Boat 8;18;767;123;75;23.656966666666666
Boat 8;179;716;197;83;23.656966666666666
Boat 8;408;666;70;29;23.656966666666666
Boat 8;2;627;268;119;23.656966666666666
Boat 8;0;598;160;74;23.656966666666666
Boat 8;18;634;72;33;23.656966666666666
Boat 1;0;1019;77;61;0.0
Boat 2;16;1049;38;28;0.0
Boat 3;73;812;124;75;0.0
Boat 4;13;783;186;68;0.0
Boat 5;205;728;112;77;0.0
Boat 6;31;684;150;65;0.0
Boat 7;253;607;167;70;0.0
Boat 8;89;538;71;23;0.0
Boat 9;22;526;215;94;0.0
Boat 10;0;501;139;70;0.0
Boat 10;0;1019;77;61;23.690333333333335
Boat 10;16;1049;38;28;23.690333333333335
Boat 10;73;812;124;75;23.690333333333335
Boat 10;13;783;186;68;23.690333333333335
Boat 10;205;728;112;77;23.690333333333335
Boat 10;31;684;150;65;23.690333333333335
Boat 10;253;607;167;70;23.690333333333335
Boat 10;89;538;71;23;23.690333333333335
Boat 10;22;526;215;94;23.690333333333335
Boat 10;0;501;139;70;23.690333333333335
Boat 1;10;1000;128;76;0.0
Boat 2;103;953;43;56;0.0
Boat 3;281;903;109;70;0.0
Boat 4;125;850;197;86;0.0
Boat 5;75;838;80;62;0.0
Boat 6;351;819;119;70;0.0
Boat 7;341;765;67;31;0.0
Boat 8;359;768;49;21;0.0
Boat 9;5;683;106;72;0.0
Boat 10;198;630;183;63;0.0
Boat 11;69;623;206;71;0.0
Boat 11;10;1000;128;76;23.7237
Boat 11;103;953;43;56;23.7237
Boat 11;281;903;109;70;23.7237
Boat 11;125;850;197;86;23.7237
Boat 11;75;838;80;62;23.7237
Boat 11;351;819;119;70;23.7237
Boat 11;341;765;67;31;23.7237
Boat 11;359;768;49;21;23.7237
Boat 11;5;683;106;72;23.7237
Boat 11;198;630;183;63;23.7237
Boat 11;69;623;206;71;23.7237
Boat 1;233;1028;73;52;0.0
Boat 2;145;1003;72;64;0.0
Boat 3;296;976;64;66;0.0
Boat 4;316;986;33;35;0.0
Boat 5;243;922;99;89;0.0
Boat 6;101;716;133;46;0.0
Boat 7;529;668;51;20;0.0
Boat 8;534;669;45;18;0.0
Boat 9;7;660;156;80;0.0
Boat 10;365;657;99;32;0.0
Boat 11;91;628;196;75;0.0
Boat 11;233;1028;73;52;23.757066666666667
Boat 11;145;1003;72;64;23.757066666666667
Boat 11;296;976;64;66;23.757066666666667
Boat 11;316;986;33;35;23.757066666666667
Boat 11;243;922;99;89;23.757066666666667
Boat 11;101;716;133;46;23.757066666666667
Boat 11;529;668;51;20;23.757066666666667
Boat 11;534;669;45;18;23.757066666666667
Boat 11;7;660;156;80;23.757066666666667
Boat 11;365;657;99;32;23.757066666666667
Boat 11;91;628;196;75;23.757066666666667
Boat 1;24;1002;82;37;0.0
Boat 2;244;931;90;79;0.0
Boat 3;64;916;79;78;0.0
Boat 4;110;852;50;34;0.0
Boat 5;75;760;145;91;0.0
Boat 6;48;635;177;76;0.0
Boat 6;24;1002;82;37;23.790433333333333
Boat 6;244;931;90;79;23.790433333333333
Boat 6;64;916;79;78;23.790433333333333
Boat 6;110;852;50;34;23.790433333333333
Boat 6;75;760;145;91;23.790433333333333
Boat 6;48;635;177;76;23.790433333333333
Boat 1;148;1019;65;46;0.0
Boat 2;24;979;62;98;0.0
Boat 3;93;937;59;46;0.0
Boat 4;71;914;88;56;0.0
Boat 5;112;876;59;39;0.0
Boat 6;128;883;34;26;0.0
Boat 7;35;727;76;54;0.0
Boat 8;255;715;270;74;0.0
Boat 9;246;517;42;20;0.0
Boat 10;248;517;40;20;0.0
Boat 10;148;1019;65;46;23.823800000000002
Boat 10;24;979;62;98;23.823800000000002
Boat 10;93;937;59;46;23.823800000000002
Boat 10;71;914;88;56;23.823800000000002
Boat 10;112;876;59;39;23.823800000000002
Boat 10;128;883;34;26;23.823800000000002
Boat 10;35;727;76;54;23.823800000000002
Boat 10;255;715;270;74;23.823800000000002
Boat 10;246;517;42;20;23.823800000000002
Boat 10;248;517;40;20;23.823800000000002
Boat 1;59;1007;154;73;0.0
Boat 2;276;914;109;63;0.0
Boat 3;138;880;115;77;0.0
Boat 4;89;876;123;67;0.0
Boat 5;253;813;121;78;0.0
Boat 6;79;800;98;51;0.0
Boat 7;518;735;169;65;0.0
Boat 8;161;700;178;107;0.0
Boat 9;23;676;100;69;0.0
Boat 10;36;687;51;32;0.0
Boat 11;152;654;114;58;0.0
Boat 12;2;641;90;62;0.0
Boat 13;10;677;51;24;0.0
Boat 13;59;1007;154;73;23.857166666666668
Boat 13;276;914;109;63;23.857166666666668
Boat 13;138;880;115;77;23.857166666666668
Boat 13;89;876;123;67;23.857166666666668
Boat 13;253;813;121;78;23.857166666666668
Boat 13;79;800;98;51;23.857166666666668
Boat 13;518;735;169;65;23.857166666666668
Boat 13;161;700;178;107;23.857166666666668
Boat 13;23;676;100;69;23.857166666666668
Boat 13;36;687;51;32;23.857166666666668
Boat 13;152;654;114;58;23.857166666666668
Boat 13;2;641;90;62;23.857166666666668
Boat 13;10;677;51;24;23.857166666666668
Boat 1;105;904;85;108;0.0
Boat 2;76;840;143;105;0.0
Boat 3;520;726;227;74;0.0
Boat 4;10;722;103;55;0.0
Boat 5;4;653;190;75;0.0
Boat 6;110;624;214;82;0.0
Boat 7;116;656;39;19;0.0
Boat 7;105;904;85;108;23.890533333333334
Boat 7;76;840;143;105;23.890533333333334
Boat 7;520;726;227;74;23.890533333333334
Boat 7;10;722;103;55;23.890533333333334
Boat 7;4;653;190;75;23.890533333333334
Boat 7;110;624;214;82;23.890533333333334
Boat 7;116;656;39;19;23.890533333333334
Boat 1;0;1021;127;59;0.0
Boat 2;23;1047;35;31;0.0
Boat 3;253;993;118;87;0.0
Boat 4;30;895;89;68;0.0
Boat 5;95;881;135;75;0.0
Boat 6;184;745;121;39;0.0
Boat 7;46;668;89;60;0.0
Boat 7;0;1021;127;59;23.9239
Boat 7;23;1047;35;31;23.9239
Boat 7;253;993;118;87;23.9239
Boat 7;30;895;89;68;23.9239
Boat 7;95;881;135;75;23.9239
Boat 7;184;745;121;39;23.9239
Boat 7;46;668;89;60;23.9239
Boat 1;58;959;96;105;0.0
Boat 2;68;1007;43;29;0.0
Boat 3;70;942;60;43;0.0
Boat 4;74;881;119;64;0.0
Boat 5;0;800;103;75;0.0
Boat 6;194;798;167;97;0.0
Boat 7;233;840;74;49;0.0
Boat 8;62;759;165;114;0.0
Boat 9;563;723;187;72;0.0
Boat 10;42;651;145;86;0.0
Boat 11;0;644;103;50;0.0
Boat 12;0;595;189;62;0.0
Boat 12;58;959;96;105;23.957266666666666
Boat 12;68;1007;43;29;23.957266666666666
Boat 12;70;942;60;43;23.957266666666666
Boat 12;74;881;119;64;23.957266666666666
Boat 12;0;800;103;75;23.957266666666666
Boat 12;194;798;167;97;23.957266666666666
Boat 12;233;840;74;49;23.957266666666666
Boat 12;62;759;165;114;23.957266666666666
Boat 12;563;723;187;72;23.957266666666666
Boat 12;42;651;145;86;23.957266666666666
Boat 12;0;644;103;50;23.957266666666666
Boat 12;0;595;189;62;23.957266666666666
Boat 1;126;1025;86;55;0.0
Boat 2;437;962;126;58;0.0
Boat 3;143;909;105;113;0.0
Boat 4;189;834;135;88;0.0
Boat 5;138;796;231;108;0.0
Boat 6;36;725;114;53;0.0
Boat 7;129;633;112;45;0.0
Boat 8;1000;613;49;47;0.0
Boat 8;126;1025;86;55;23.990633333333335
Boat 8;437;962;126;58;23.990633333333335
Boat 8;143;909;105;113;23.990633333333335
Boat 8;189;834;135;88;23.990633333333335
Boat 8;138;796;231;108;23.990633333333335
Boat 8;36;725;114;53;23.990633333333335
Boat 8;129;633;112;45;23.990633333333335
Boat 8;1000;613;49;47;23.990633333333335
Boat 1;62;948;59;65;0.0
Boat 2;122;926;76;45;0.0
Boat 3;126;873;83;62;0.0
Boat 4;196;778;217;118;0.0
Boat 5;43;669;127;59;0.0
Boat 5;62;948;59;65;24.024
Boat 5;122;926;76;45;24.024
Boat 5;126;873;83;62;24.024
Boat 5;196;778;217;118;24.024
Boat 5;43;669;127;59;24.024
Boat 1;60;1001;118;74;0.0
Boat 2;49;757;184;139;0.0
Boat 3;871;554;69;19;0.0
Boat 4;700;478;153;53;0.0
Boat 4;60;1001;118;74;24.057366666666667
Boat 4;49;757;184;139;24.057366666666667
Boat 4;871;554;69;19;24.057366666666667
Boat 4;700;478;153;53;24.057366666666667
Boat 1;16;1026;122;54;0.0
Boat 2;28;1043;38;36;0.0
Boat 3;76;902;44;44;0.0
Boat 4;170;890;69;43;0.0
Boat 5;73;749;120;67;0.0
Boat 6;580;734;153;38;0.0
Boat 7;35;734;85;47;0.0
Boat 8;86;725;148;59;0.0
Boat 9;268;671;181;69;0.0
Boat 10;0;630;134;88;0.0
Boat 11;18;677;48;28;0.0
Boat 12;107;539;143;73;0.0
Boat 13;907;506;122;69;0.0
Boat 13;16;1026;122;54;24.090733333333333
Boat 13;28;1043;38;36;24.090733333333333
Boat 13;76;902;44;44;24.090733333333333
Boat 13;170;890;69;43;24.090733333333333
Boat 13;73;749;120;67;24.090733333333333
Boat 13;580;734;153;38;24.090733333333333
Boat 13;35;734;85;47;24.090733333333333
Boat 13;86;725;148;59;24.090733333333333
Boat 13;268;671;181;69;24.090733333333333
Boat 13;0;630;134;88;24.090733333333333
Boat 13;18;677;48;28;24.090733333333333
Boat 13;107;539;143;73;24.090733333333333
Boat 13;907;506;122;69;24.090733333333333
Boat 1;118;827;91;51;0.0
Boat 2;168;792;231;120;0.0
Boat 3;37;745;164;84;0.0
Boat 4;36;701;122;65;0.0
Boat 5;319;478;206;51;0.0
Boat 6;358;506;76;18;0.0
Boat 6;118;827;91;51;24.124100000000002
Boat 6;168;792;231;120;24.124100000000002
Boat 6;37;745;164;84;24.124100000000002
Boat 6;36;701;122;65;24.124100000000002
Boat 6;319;478;206;51;24.124100000000002
Boat 6;358;506;76;18;24.124100000000002
Boat 1;47;983;51;68;0.0
Boat 2;38;693;158;75;0.0
Boat 3;123;735;34;26;0.0
Boat 4;188;676;106;28;0.0
Boat 5;112;633;174;70;0.0
Boat 6;185;642;60;28;0.0
Boat 7;523;458;114;30;0.0
Boat 8;525;461;77;19;0.0
Boat 8;47;983;51;68;24.157466666666668
Boat 8;38;693;158;75;24.157466666666668
Boat 8;123;735;34;26;24.157466666666668
Boat 8;188;676;106;28;24.157466666666668
Boat 8;112;633;174;70;24.157466666666668
Boat 8;185;642;60;28;24.157466666666668
Boat 8;523;458;114;30;24.157466666666668
Boat 8;525;461;77;19;24.157466666666668
Boat 1;112;1035;68;45;0.0
Boat 2;86;828;116;67;0.0
Boat 3;85;707;152;78;0.0
Boat 4;91;564;61;26;0.0
Boat 5;92;571;46;19;0.0
Boat 5;112;1035;68;45;24.190833333333334
Boat 5;86;828;116;67;24.190833333333334
Boat 5;85;707;152;78;24.190833333333334
Boat 5;91;564;61;26;24.190833333333334
Boat 5;92;571;46;19;24.190833333333334
Boat 1;128;1033;59;47;0.0
Boat 2;0;978;118;102;0.0
Boat 3;92;905;78;36;0.0
Boat 4;83;846;77;55;0.0
Boat 5;0;785;149;111;0.0
Boat 6;292;777;148;98;0.0
Boat 7;621;715;89;39;0.0
Boat 8;645;720;41;23;0.0
Boat 9;38;607;144;63;0.0
Boat 9;128;1033;59;47;24.2242
Boat 9;0;978;118;102;24.2242
Boat 9;92;905;78;36;24.2242
Boat 9;83;846;77;55;24.2242
Boat 9;0;785;149;111;24.2242
Boat 9;292;777;148;98;24.2242
Boat 9;621;715;89;39;24.2242
Boat 9;645;720;41;23;24.2242
Boat 9;38;607;144;63;24.2242
Boat 1;19;1031;51;49;0.0
Boat 2;89;1001;72;79;0.0
Boat 3;577;929;48;36;0.0
Boat 4;582;932;38;32;0.0
Boat 5;0;925;65;55;0.0
Boat 6;5;945;33;21;0.0
Boat 7;65;849;213;107;0.0
Boat 8;258;757;191;134;0.0
Boat 9;132;575;172;46;0.0
Boat 10;261;535;84;27;0.0
Boat 11;268;535;77;20;0.0
Boat 11;19;1031;51;49;24.257566666666666
Boat 11;89;1001;72;79;24.257566666666666
Boat 11;577;929;48;36;24.257566666666666
Boat 11;582;932;38;32;24.257566666666666
Boat 11;0;925;65;55;24.257566666666666
Boat 11;5;945;33;21;24.257566666666666
Boat 11;65;849;213;107;24.257566666666666
Boat 11;258;757;191;134;24.257566666666666
Boat 11;132;575;172;46;24.257566666666666
Boat 11;261;535;84;27;24.257566666666666
Boat 11;268;535;77;20;24.257566666666666
Boat 1;92;1017;71;31;0.0
Boat 2;93;899;87;45;0.0
Boat 3;136;898;129;76;0.0
Boat 4;69;835;111;65;0.0
Boat 5;352;789;238;122;0.0
Boat 6;143;778;92;60;0.0
Boat 7;0;778;68;82;0.0
Boat 8;717;768;97;44;0.0
Boat 9;207;738;105;42;0.0
Boat 10;0;734;162;44;0.0
Boat 11;578;696;118;46;0.0
Boat 11;92;1017;71;31;24.290933333333335
Boat 11;93;899;87;45;24.290933333333335
Boat 11;136;898;129;76;24.290933333333335
Boat 11;69;835;111;65;24.290933333333335
Boat 11;352;789;238;122;24.290933333333335
Boat 11;143;778;92;60;24.290933333333335
Boat 11;0;778;68;82;24.290933333333335
Boat 11;717;768;97;44;24.290933333333335
Boat 11;207;738;105;42;24.290933333333335
Boat 11;0;734;162;44;24.290933333333335
Boat 11;578;696;118;46;24.290933333333335
Boat 1;23;1030;53;39;0.0
Boat 2;103;912;145;116;0.0
Boat 3;85;862;166;118;0.0
Boat 4;132;908;47;23;0.0
Boat 5;0;835;194;61;0.0
Boat 6;0;773;108;70;0.0
Boat 7;128;749;185;104;0.0
Boat 8;132;650;113;43;0.0
Boat 9;0;522;162;87;0.0
Boat 9;23;1030;53;39;24.3243
Boat 9;103;912;145;116;24.3243
Boat 9;85;862;166;118;24.3243
Boat 9;132;908;47;23;24.3243
Boat 9;0;835;194;61;24.3243
Boat 9;0;773;108;70;24.3243
Boat 9;128;749;185;104;24.3243
Boat 9;132;650;113;43;24.3243
Boat 9;0;522;162;87;24.3243
Boat 1;91;899;88;62;0.0
Boat 2;104;918;39;30;0.0
Boat 3;0;850;87;47;0.0
Boat 4;378;805;128;136;0.0
Boat 5;438;814;68;31;0.0
Boat 6;0;752;188;89;0.0
Boat 7;101;794;31;24;0.0
Boat 8;106;776;62;25;0.0
Boat 9;21;773;57;45;0.0
Boat 10;0;645;243;94;0.0
Boat 11;0;605;63;43;0.0
Boat 12;53;581;185;86;0.0
Boat 12;91;899;88;62;24.357666666666667
